Year,Date,Hourly Demand Met (in MW)
2018,30-Jul 5pm,151874.41
2018,30-Jul 6pm,152980.89
2018,30-Jul 7pm,161483.36
2018,30-Jul 8pm,164202.26
2018,30-Jul 9pm,163068.64
2018,30-Jul 10pm,160610.7
2018,30-Jul 11pm,156861.01
2018,31-Jul 12am,152843.15
2018,31-Jul 1am,149197.68
2018,31-Jul 2am,146059.61
2018,31-Jul 3am,144109.85
2018,31-Jul 4am,144149.09
2018,31-Jul 5am,146207.88
2018,31-Jul 6am,150011.23
2018,31-Jul 7am,153145.98
2018,31-Jul 8am,153263.77
2018,31-Jul 9am,154823.0
2018,31-Jul 10am,155132.43
2018,31-Jul 11am,155409.07
2018,31-Jul 12pm,154615.03
2018,31-Jul 1pm,152471.51
2018,31-Jul 2pm,154369.84
2018,31-Jul 3pm,153995.48
2018,31-Jul 4pm,152208.44
2018,31-Jul 5pm,152035.6
2018,31-Jul 6pm,153881.73
2018,31-Jul 7pm,162279.71
2018,31-Jul 8pm,164013.94
2018,31-Jul 9pm,162671.9
2018,31-Jul 10pm,162088.66
2018,31-Jul 11pm,157396.91
2018,01-Aug 12am,152880.5
2018,01-Aug 1am,149155.66
2018,01-Aug 2am,146101.98
2018,01-Aug 3am,143410.53
2018,01-Aug 4am,142972.17
2018,01-Aug 5am,145272.87
2018,01-Aug 6am,149642.71
2018,01-Aug 7am,152393.72
2018,01-Aug 8am,151108.81
2018,01-Aug 9am,152932.83
2018,01-Aug 10am,155440.33
2018,01-Aug 11am,155745.59
2018,01-Aug 12pm,154353.81
2018,01-Aug 1pm,152709.67
2018,01-Aug 2pm,154462.98
2018,01-Aug 3pm,155031.26
2018,01-Aug 4pm,153491.46
2018,01-Aug 5pm,152767.62
2018,01-Aug 6pm,153819.89
2018,01-Aug 7pm,162877.22
2018,01-Aug 8pm,165472.57
2018,01-Aug 9pm,163684.24
2018,01-Aug 10pm,162286.94
2018,01-Aug 11pm,159156.05
2018,02-Aug 12am,154854.88
2018,02-Aug 1am,150776.05
2018,02-Aug 2am,147949.91
2018,02-Aug 3am,144957.96
2018,02-Aug 4am,143950.84
2018,02-Aug 5am,146209.61
2018,02-Aug 6am,151081.12
2018,02-Aug 7am,154480.32
2018,02-Aug 8am,153886.59
2018,02-Aug 9am,156029.5
2018,02-Aug 10am,156942.48
2018,02-Aug 11am,156960.1
2018,02-Aug 12pm,156230.71
2018,02-Aug 1pm,154800.57
2018,02-Aug 2pm,157071.94
2018,02-Aug 3pm,158221.28
2018,02-Aug 4pm,156457.88
2018,02-Aug 5pm,154143.86
2018,02-Aug 6pm,156324.6
2018,02-Aug 7pm,165468.21
2018,02-Aug 8pm,166966.38
2018,02-Aug 9pm,165457.18
2018,02-Aug 10pm,164728.73
2018,02-Aug 11pm,162227.28
2018,03-Aug 12am,157868.96
2018,03-Aug 1am,154434.0
2018,03-Aug 2am,151003.44
2018,03-Aug 3am,148578.89
2018,03-Aug 4am,148543.46
2018,03-Aug 5am,150888.03
2018,03-Aug 6am,155345.89
2018,03-Aug 7am,157303.31
2018,03-Aug 8am,155845.84
2018,03-Aug 9am,157460.0
2018,03-Aug 10am,158529.7
2018,03-Aug 11am,159052.92
2018,03-Aug 12pm,158533.98
2018,03-Aug 1pm,156154.64
2018,03-Aug 2pm,156769.56
2018,03-Aug 3pm,156809.26
2018,03-Aug 4pm,154864.3
2018,03-Aug 5pm,154329.21
2018,03-Aug 6pm,156905.94
2018,03-Aug 7pm,166667.7
2018,03-Aug 8pm,167731.69
2018,03-Aug 9pm,166360.09
2018,03-Aug 10pm,165089.78
2018,03-Aug 11pm,161522.83
2018,04-Aug 12am,157873.51
2018,04-Aug 1am,155026.72
2018,04-Aug 2am,152844.95
2018,04-Aug 3am,150684.73
2018,04-Aug 4am,150272.55
2018,04-Aug 5am,152749.6
2018,04-Aug 6am,156419.45
2018,04-Aug 7am,158370.27
2018,04-Aug 8am,157562.39
2018,04-Aug 9am,159178.21
2018,04-Aug 10am,160225.48
2018,04-Aug 11am,160500.89
2018,04-Aug 12pm,160484.16
2018,04-Aug 1pm,159162.78
2018,04-Aug 2pm,160990.89
2018,04-Aug 3pm,162194.39
2018,04-Aug 4pm,158556.06
2018,04-Aug 5pm,156292.1
2018,04-Aug 6pm,158091.64
2018,04-Aug 7pm,166349.89
2018,04-Aug 8pm,167874.6
2018,04-Aug 9pm,166004.47
2018,04-Aug 10pm,164461.85
2018,04-Aug 11pm,162210.89
2018,05-Aug 12am,159008.02
2018,05-Aug 1am,156057.42
2018,05-Aug 2am,153278.93
2018,05-Aug 3am,151318.45
2018,05-Aug 4am,150986.94
2018,05-Aug 5am,152468.69
2018,05-Aug 6am,153585.43
2018,05-Aug 7am,154934.86
2018,05-Aug 8am,154520.09
2018,05-Aug 9am,155601.58
2018,05-Aug 10am,155927.4
2018,05-Aug 11am,154911.02
2018,05-Aug 12pm,154522.88
2018,05-Aug 1pm,152728.83
2018,05-Aug 2pm,152758.15
2018,05-Aug 3pm,151763.72
2018,05-Aug 4pm,148685.48
2018,05-Aug 5pm,146988.02
2018,05-Aug 6pm,146815.11
2018,05-Aug 7pm,156699.96
2018,05-Aug 8pm,160866.65
2018,05-Aug 9pm,160982.56
2018,05-Aug 10pm,159620.48
2018,05-Aug 11pm,156479.14
2018,06-Aug 12am,153772.44
2018,06-Aug 1am,151077.23
2018,06-Aug 2am,148260.43
2018,06-Aug 3am,146274.93
2018,06-Aug 4am,145583.6
2018,06-Aug 5am,147621.02
2018,06-Aug 6am,151312.96
2018,06-Aug 7am,154512.59
2018,06-Aug 8am,155656.6
2018,06-Aug 9am,157687.73
2018,06-Aug 10am,159205.64
2018,06-Aug 11am,158842.84
2018,06-Aug 12pm,157167.04
2018,06-Aug 1pm,154279.77
2018,06-Aug 2pm,154823.56
2018,06-Aug 3pm,155169.66
2018,06-Aug 4pm,153953.71
2018,06-Aug 5pm,153283.2
2018,06-Aug 6pm,155467.88
2018,06-Aug 7pm,164094.11
2018,06-Aug 8pm,165301.5
2018,06-Aug 9pm,163139.43
2018,06-Aug 10pm,161299.75
2018,06-Aug 11pm,158217.02
2018,07-Aug 12am,154425.25
2018,07-Aug 1am,151115.23
2018,07-Aug 2am,147522.97
2018,07-Aug 3am,145324.5
2018,07-Aug 4am,144713.53
2018,07-Aug 5am,146766.02
2018,07-Aug 6am,151649.84
2018,07-Aug 7am,154110.46
2018,07-Aug 8am,153706.92
2018,07-Aug 9am,155644.7
2018,07-Aug 10am,156478.7
2018,07-Aug 11am,156704.93
2018,07-Aug 12pm,154432.9
2018,07-Aug 1pm,152694.55
2018,07-Aug 2pm,153798.88
2018,07-Aug 3pm,153758.02
2018,07-Aug 4pm,153472.5
2018,07-Aug 5pm,151425.96
2018,07-Aug 6pm,152651.39
2018,07-Aug 7pm,160541.01
2018,07-Aug 8pm,161076.53
2018,07-Aug 9pm,159473.45
2018,07-Aug 10pm,158902.03
2018,07-Aug 11pm,156225.31
2018,08-Aug 12am,152394.54
2018,08-Aug 1am,149028.33
2018,08-Aug 2am,145594.0
2018,08-Aug 3am,142927.5
2018,08-Aug 4am,142396.96
2018,08-Aug 5am,145399.67
2018,08-Aug 6am,149920.57
2018,08-Aug 7am,151498.73
2018,08-Aug 8am,150983.59
2018,08-Aug 9am,152090.2
2018,08-Aug 10am,153334.42
2018,08-Aug 11am,153167.81
2018,08-Aug 12pm,152163.8
2018,08-Aug 1pm,151053.14
2018,08-Aug 2pm,152501.98
2018,08-Aug 3pm,152896.75
2018,08-Aug 4pm,151998.91
2018,08-Aug 5pm,150292.01
2018,08-Aug 6pm,150997.57
2018,08-Aug 7pm,158587.64
2018,08-Aug 8pm,159164.29
2018,08-Aug 9pm,158479.89
2018,08-Aug 10pm,156743.39
2018,08-Aug 11pm,154274.51
2018,09-Aug 12am,150982.54
2018,09-Aug 1am,148012.38
2018,09-Aug 2am,145626.64
2018,09-Aug 3am,142900.51
2018,09-Aug 4am,142861.11
2018,09-Aug 5am,145126.93
2018,09-Aug 6am,149553.49
2018,09-Aug 7am,152932.53
2018,09-Aug 8am,152959.97
2018,09-Aug 9am,155438.41
2018,09-Aug 10am,157171.12
2018,09-Aug 11am,157074.4
2018,09-Aug 12pm,156920.09
2018,09-Aug 1pm,156760.5
2018,09-Aug 2pm,158800.16
2018,09-Aug 3pm,158880.06
2018,09-Aug 4pm,157653.53
2018,09-Aug 5pm,156868.99
2018,09-Aug 6pm,157299.58
2018,09-Aug 7pm,164147.16
2018,09-Aug 8pm,165441.04
2018,09-Aug 9pm,165141.8
2018,09-Aug 10pm,164305.44
2018,09-Aug 11pm,160546.58
2018,10-Aug 12am,156317.03
2018,10-Aug 1am,153525.25
2018,10-Aug 2am,150889.2
2018,10-Aug 3am,149024.69
2018,10-Aug 4am,149058.78
2018,10-Aug 5am,151430.84
2018,10-Aug 6am,156260.28
2018,10-Aug 7am,160264.12
2018,10-Aug 8am,160215.9
2018,10-Aug 9am,161971.27
2018,10-Aug 10am,163704.16
2018,10-Aug 11am,163123.64
2018,10-Aug 12pm,162879.27
2018,10-Aug 1pm,161130.4
2018,10-Aug 2pm,162940.29
2018,10-Aug 3pm,162965.84
2018,10-Aug 4pm,160320.99
2018,10-Aug 5pm,159088.66
2018,10-Aug 6pm,160138.46
2018,10-Aug 7pm,167535.7
2018,10-Aug 8pm,168542.61
2018,10-Aug 9pm,167427.93
2018,10-Aug 10pm,166056.39
2018,10-Aug 11pm,163385.59
2018,11-Aug 12am,159547.24
2018,11-Aug 1am,157154.41
2018,11-Aug 2am,154335.54
2018,11-Aug 3am,152419.27
2018,11-Aug 4am,151538.96
2018,11-Aug 5am,152745.35
2018,11-Aug 6am,155915.19
2018,11-Aug 7am,157385.08
2018,11-Aug 8am,156766.24
2018,11-Aug 9am,157769.96
2018,11-Aug 10am,157422.25
2018,11-Aug 11am,157537.19
2018,11-Aug 12pm,156800.47
2018,11-Aug 1pm,155153.54
2018,11-Aug 2pm,156533.85
2018,11-Aug 3pm,156328.0
2018,11-Aug 4pm,153659.47
2018,11-Aug 5pm,152387.24
2018,11-Aug 6pm,155338.57
2018,11-Aug 7pm,163328.07
2018,11-Aug 8pm,163864.88
2018,11-Aug 9pm,161891.33
2018,11-Aug 10pm,160268.09
2018,11-Aug 11pm,157434.84
2018,12-Aug 12am,153478.96
2018,12-Aug 1am,149996.64
2018,12-Aug 2am,146135.37
2018,12-Aug 3am,144068.89
2018,12-Aug 4am,142655.69
2018,12-Aug 5am,142763.81
2018,12-Aug 6am,143317.56
2018,12-Aug 7am,144346.66
2018,12-Aug 8am,145319.45
2018,12-Aug 9am,146021.8
2018,12-Aug 10am,145525.84
2018,12-Aug 11am,145812.68
2018,12-Aug 12pm,145562.46
2018,12-Aug 1pm,145604.09
2018,12-Aug 2pm,146666.24
2018,12-Aug 3pm,146191.41
2018,12-Aug 4pm,145249.76
2018,12-Aug 5pm,143871.76
2018,12-Aug 6pm,146998.49
2018,12-Aug 7pm,156573.07
2018,12-Aug 8pm,158463.85
2018,12-Aug 9pm,157912.0
2018,12-Aug 10pm,155923.0
2018,12-Aug 11pm,152288.58
2018,13-Aug 12am,148188.99
2018,13-Aug 1am,145550.92
2018,13-Aug 2am,142593.51
2018,13-Aug 3am,139871.52
2018,13-Aug 4am,139005.22
2018,13-Aug 5am,141086.87
2018,13-Aug 6am,146794.48
2018,13-Aug 7am,148885.11
2018,13-Aug 8am,149167.85
2018,13-Aug 9am,150011.03
2018,13-Aug 10am,153318.21
2018,13-Aug 11am,155526.61
2018,13-Aug 12pm,155434.17
2018,13-Aug 1pm,153594.41
2018,13-Aug 2pm,155928.32
2018,13-Aug 3pm,156207.31
2018,13-Aug 4pm,154908.07
2018,13-Aug 5pm,154500.96
2018,13-Aug 6pm,156206.66
2018,13-Aug 7pm,163287.25
2018,13-Aug 8pm,163436.13
2018,13-Aug 9pm,161160.2
2018,13-Aug 10pm,158473.89
2018,13-Aug 11pm,154707.33
2018,14-Aug 12am,152002.17
2018,14-Aug 1am,149139.92
2018,14-Aug 2am,147315.15
2018,14-Aug 3am,145646.92
2018,14-Aug 4am,145592.35
2018,14-Aug 5am,147436.42
2018,14-Aug 6am,151026.59
2018,14-Aug 7am,154121.99
2018,14-Aug 8am,154389.48
2018,14-Aug 9am,156960.13
2018,14-Aug 10am,158273.12
2018,14-Aug 11am,158182.94
2018,14-Aug 12pm,158349.1
2018,14-Aug 1pm,156569.56
2018,14-Aug 2pm,157630.05
2018,14-Aug 3pm,157731.49
2018,14-Aug 4pm,156864.82
2018,14-Aug 5pm,155823.82
2018,14-Aug 6pm,158405.9
2018,14-Aug 7pm,165738.66
2018,14-Aug 8pm,165920.76
2018,14-Aug 9pm,164406.76
2018,14-Aug 10pm,161882.29
2018,14-Aug 11pm,159303.1
2018,15-Aug 12am,156364.59
2018,15-Aug 1am,153743.07
2018,15-Aug 2am,150484.2
2018,15-Aug 3am,148002.47
2018,15-Aug 4am,147751.68
2018,15-Aug 5am,150310.66
2018,15-Aug 6am,151874.43
2018,15-Aug 7am,150788.09
2018,15-Aug 8am,147654.83
2018,15-Aug 9am,146374.81
2018,15-Aug 10am,145077.71
2018,15-Aug 11am,143900.15
2018,15-Aug 12pm,143396.55
2018,15-Aug 1pm,142296.86
2018,15-Aug 2pm,140929.41
2018,15-Aug 3pm,138671.43
2018,15-Aug 4pm,135430.62
2018,15-Aug 5pm,133467.96
2018,15-Aug 6pm,136350.43
2018,15-Aug 7pm,145745.45
2018,15-Aug 8pm,149309.97
2018,15-Aug 9pm,148950.4
2018,15-Aug 10pm,147666.22
2018,15-Aug 11pm,145470.03
2018,16-Aug 12am,142028.01
2018,16-Aug 1am,138931.79
2018,16-Aug 2am,135722.39
2018,16-Aug 3am,133388.74
2018,16-Aug 4am,133149.31
2018,16-Aug 5am,134830.91
2018,16-Aug 6am,138696.22
2018,16-Aug 7am,142813.78
2018,16-Aug 8am,144764.29
2018,16-Aug 9am,147947.56
2018,16-Aug 10am,149024.58
2018,16-Aug 11am,148784.79
2018,16-Aug 12pm,148475.9
2018,16-Aug 1pm,147523.61
2018,16-Aug 2pm,148899.31
2018,16-Aug 3pm,150202.47
2018,16-Aug 4pm,149350.59
2018,16-Aug 5pm,149164.42
2018,16-Aug 6pm,152583.22
2018,16-Aug 7pm,160745.61
2018,16-Aug 8pm,160740.78
2018,16-Aug 9pm,159820.73
2018,16-Aug 10pm,156756.57
2018,16-Aug 11pm,152720.49
2018,17-Aug 12am,149901.47
2018,17-Aug 1am,146543.4
2018,17-Aug 2am,143964.72
2018,17-Aug 3am,142078.78
2018,17-Aug 4am,141411.23
2018,17-Aug 5am,142692.42
2018,17-Aug 6am,145236.53
2018,17-Aug 7am,148777.22
2018,17-Aug 8am,150322.35
2018,17-Aug 9am,153463.93
2018,17-Aug 10am,154912.47
2018,17-Aug 11am,154314.5
2018,17-Aug 12pm,153611.77
2018,17-Aug 1pm,150887.09
2018,17-Aug 2pm,150514.47
2018,17-Aug 3pm,150716.27
2018,17-Aug 4pm,150401.0
2018,17-Aug 5pm,150282.89
2018,17-Aug 6pm,152608.16
2018,17-Aug 7pm,160467.67
2018,17-Aug 8pm,161741.81
2018,17-Aug 9pm,160222.57
2018,17-Aug 10pm,157687.82
2018,17-Aug 11pm,154814.29
2018,18-Aug 12am,151354.48
2018,18-Aug 1am,148636.31
2018,18-Aug 2am,146890.67
2018,18-Aug 3am,144992.15
2018,18-Aug 4am,144422.68
2018,18-Aug 5am,146310.59
2018,18-Aug 6am,148976.79
2018,18-Aug 7am,151205.39
2018,18-Aug 8am,150712.09
2018,18-Aug 9am,151663.0
2018,18-Aug 10am,152618.67
2018,18-Aug 11am,152035.27
2018,18-Aug 12pm,150942.43
2018,18-Aug 1pm,149579.43
2018,18-Aug 2pm,151026.02
2018,18-Aug 3pm,152180.39
2018,18-Aug 4pm,150106.23
2018,18-Aug 5pm,149093.06
2018,18-Aug 6pm,152749.18
2018,18-Aug 7pm,160560.05
2018,18-Aug 8pm,159917.88
2018,18-Aug 9pm,157803.29
2018,18-Aug 10pm,155117.98
2018,18-Aug 11pm,152108.96
2018,19-Aug 12am,148518.84
2018,19-Aug 1am,145479.67
2018,19-Aug 2am,143185.16
2018,19-Aug 3am,141320.87
2018,19-Aug 4am,141045.6
2018,19-Aug 5am,142422.27
2018,19-Aug 6am,143958.17
2018,19-Aug 7am,145160.0
2018,19-Aug 8am,146184.31
2018,19-Aug 9am,147589.47
2018,19-Aug 10am,147887.35
2018,19-Aug 11am,147596.12
2018,19-Aug 12pm,146690.88
2018,19-Aug 1pm,143990.96
2018,19-Aug 2pm,143088.09
2018,19-Aug 3pm,141623.26
2018,19-Aug 4pm,139136.0
2018,19-Aug 5pm,138570.16
2018,19-Aug 6pm,142560.66
2018,19-Aug 7pm,152355.85
2018,19-Aug 8pm,154377.81
2018,19-Aug 9pm,153511.12
2018,19-Aug 10pm,151320.85
2018,19-Aug 11pm,148306.78
2018,20-Aug 12am,144874.59
2018,20-Aug 1am,142457.34
2018,20-Aug 2am,139473.9
2018,20-Aug 3am,136985.68
2018,20-Aug 4am,136452.18
2018,20-Aug 5am,138889.79
2018,20-Aug 6am,142389.26
2018,20-Aug 7am,146009.55
2018,20-Aug 8am,146102.99
2018,20-Aug 9am,148725.65
2018,20-Aug 10am,150323.52
2018,20-Aug 11am,150149.67
2018,20-Aug 12pm,148901.22
2018,20-Aug 1pm,147188.0
2018,20-Aug 2pm,148014.17
2018,20-Aug 3pm,149816.23
2018,20-Aug 4pm,148256.23
2018,20-Aug 5pm,147403.65
2018,20-Aug 6pm,152059.03
2018,20-Aug 7pm,160587.78
2018,20-Aug 8pm,160459.03
2018,20-Aug 9pm,158645.42
2018,20-Aug 10pm,156370.8
2018,20-Aug 11pm,151794.86
2018,21-Aug 12am,148436.62
2018,21-Aug 1am,145668.98
2018,21-Aug 2am,141624.98
2018,21-Aug 3am,138588.05
2018,21-Aug 4am,138587.99
2018,21-Aug 5am,141026.53
2018,21-Aug 6am,145636.66
2018,21-Aug 7am,148380.4
2018,21-Aug 8am,147165.9
2018,21-Aug 9am,148727.67
2018,21-Aug 10am,150045.03
2018,21-Aug 11am,150964.33
2018,21-Aug 12pm,150516.33
2018,21-Aug 1pm,148659.65
2018,21-Aug 2pm,150616.47
2018,21-Aug 3pm,150817.15
2018,21-Aug 4pm,150997.23
2018,21-Aug 5pm,151556.67
2018,21-Aug 6pm,154418.65
2018,21-Aug 7pm,163864.49
2018,21-Aug 8pm,163669.63
2018,21-Aug 9pm,162496.69
2018,21-Aug 10pm,160101.33
2018,21-Aug 11pm,156371.5
2018,22-Aug 12am,153287.29
2018,22-Aug 1am,150128.84
2018,22-Aug 2am,146940.76
2018,22-Aug 3am,144413.66
2018,22-Aug 4am,144129.18
2018,22-Aug 5am,145788.6
2018,22-Aug 6am,149080.07
2018,22-Aug 7am,152158.34
2018,22-Aug 8am,152201.73
2018,22-Aug 9am,154735.11
2018,22-Aug 10am,156876.49
2018,22-Aug 11am,157064.89
2018,22-Aug 12pm,156194.07
2018,22-Aug 1pm,154483.85
2018,22-Aug 2pm,154984.22
2018,22-Aug 3pm,154707.9
2018,22-Aug 4pm,152090.82
2018,22-Aug 5pm,149911.26
2018,22-Aug 6pm,152816.22
2018,22-Aug 7pm,161848.2
2018,22-Aug 8pm,162167.57
2018,22-Aug 9pm,160439.17
2018,22-Aug 10pm,158307.05
2018,22-Aug 11pm,154476.59
2018,23-Aug 12am,150077.04
2018,23-Aug 1am,146746.59
2018,23-Aug 2am,144002.67
2018,23-Aug 3am,141426.06
2018,23-Aug 4am,140818.64
2018,23-Aug 5am,142641.19
2018,23-Aug 6am,146036.78
2018,23-Aug 7am,148473.82
2018,23-Aug 8am,147415.07
2018,23-Aug 9am,149444.92
2018,23-Aug 10am,150695.03
2018,23-Aug 11am,151598.42
2018,23-Aug 12pm,150273.69
2018,23-Aug 1pm,149523.22
2018,23-Aug 2pm,151707.79
2018,23-Aug 3pm,152225.56
2018,23-Aug 4pm,150510.28
2018,23-Aug 5pm,149669.16
2018,23-Aug 6pm,153316.41
2018,23-Aug 7pm,162847.7
2018,23-Aug 8pm,162426.37
2018,23-Aug 9pm,160651.45
2018,23-Aug 10pm,157803.38
2018,23-Aug 11pm,154034.84
2018,24-Aug 12am,150157.88
2018,24-Aug 1am,146704.55
2018,24-Aug 2am,143665.52
2018,24-Aug 3am,141541.39
2018,24-Aug 4am,141658.24
2018,24-Aug 5am,143663.07
2018,24-Aug 6am,146706.28
2018,24-Aug 7am,149186.67
2018,24-Aug 8am,149171.08
2018,24-Aug 9am,150544.75
2018,24-Aug 10am,151637.55
2018,24-Aug 11am,152189.57
2018,24-Aug 12pm,151541.78
2018,24-Aug 1pm,149644.83
2018,24-Aug 2pm,150957.59
2018,24-Aug 3pm,152162.67
2018,24-Aug 4pm,151185.26
2018,24-Aug 5pm,150621.4
2018,24-Aug 6pm,153860.28
2018,24-Aug 7pm,162499.67
2018,24-Aug 8pm,161450.67
2018,24-Aug 9pm,160344.53
2018,24-Aug 10pm,158569.84
2018,24-Aug 11pm,154786.71
2018,25-Aug 12am,150305.85
2018,25-Aug 1am,146113.13
2018,25-Aug 2am,142607.3
2018,25-Aug 3am,140244.41
2018,25-Aug 4am,139935.8
2018,25-Aug 5am,141417.13
2018,25-Aug 6am,144046.97
2018,25-Aug 7am,146866.56
2018,25-Aug 8am,148255.39
2018,25-Aug 9am,150869.28
2018,25-Aug 10am,152216.38
2018,25-Aug 11am,151975.7
2018,25-Aug 12pm,150895.01
2018,25-Aug 1pm,149220.12
2018,25-Aug 2pm,150081.22
2018,25-Aug 3pm,149987.76
2018,25-Aug 4pm,149030.49
2018,25-Aug 5pm,147736.06
2018,25-Aug 6pm,150979.44
2018,25-Aug 7pm,160820.34
2018,25-Aug 8pm,159748.42
2018,25-Aug 9pm,157128.46
2018,25-Aug 10pm,155697.62
2018,25-Aug 11pm,153401.04
2018,26-Aug 12am,149517.55
2018,26-Aug 1am,145571.66
2018,26-Aug 2am,142562.75
2018,26-Aug 3am,140219.53
2018,26-Aug 4am,139368.75
2018,26-Aug 5am,139685.21
2018,26-Aug 6am,141107.2
2018,26-Aug 7am,142721.26
2018,26-Aug 8am,142637.95
2018,26-Aug 9am,142207.43
2018,26-Aug 10am,142017.35
2018,26-Aug 11am,142167.87
2018,26-Aug 12pm,140995.12
2018,26-Aug 1pm,139876.72
2018,26-Aug 2pm,139237.19
2018,26-Aug 3pm,138490.21
2018,26-Aug 4pm,136172.01
2018,26-Aug 5pm,134719.12
2018,26-Aug 6pm,136449.97
2018,26-Aug 7pm,145821.53
2018,26-Aug 8pm,147095.66
2018,26-Aug 9pm,146673.37
2018,26-Aug 10pm,146454.22
2018,26-Aug 11pm,144691.75
2018,27-Aug 12am,142710.63
2018,27-Aug 1am,139943.59
2018,27-Aug 2am,137589.24
2018,27-Aug 3am,135634.83
2018,27-Aug 4am,135603.4
2018,27-Aug 5am,136782.33
2018,27-Aug 6am,139886.48
2018,27-Aug 7am,143221.58
2018,27-Aug 8am,145267.94
2018,27-Aug 9am,147888.31
2018,27-Aug 10am,149902.6
2018,27-Aug 11am,150542.07
2018,27-Aug 12pm,149539.22
2018,27-Aug 1pm,148410.75
2018,27-Aug 2pm,149045.48
2018,27-Aug 3pm,148014.52
2018,27-Aug 4pm,146936.38
2018,27-Aug 5pm,146592.55
2018,27-Aug 6pm,151540.85
2018,27-Aug 7pm,159412.03
2018,27-Aug 8pm,159276.38
2018,27-Aug 9pm,157451.79
2018,27-Aug 10pm,155219.98
2018,27-Aug 11pm,151608.35
2018,28-Aug 12am,147686.23
2018,28-Aug 1am,144242.49
2018,28-Aug 2am,141445.74
2018,28-Aug 3am,139308.85
2018,28-Aug 4am,139029.34
2018,28-Aug 5am,141339.96
2018,28-Aug 6am,144748.62
2018,28-Aug 7am,147234.03
2018,28-Aug 8am,147550.66
2018,28-Aug 9am,149845.29
2018,28-Aug 10am,150286.55
2018,28-Aug 11am,151167.91
2018,28-Aug 12pm,150659.28
2018,28-Aug 1pm,149968.3
2018,28-Aug 2pm,150802.49
2018,28-Aug 3pm,150424.41
2018,28-Aug 4pm,149932.01
2018,28-Aug 5pm,149395.24
2018,28-Aug 6pm,153282.44
2018,28-Aug 7pm,161368.57
2018,28-Aug 8pm,160591.92
2018,28-Aug 9pm,158802.47
2018,28-Aug 10pm,155649.3
2018,28-Aug 11pm,151913.04
2018,29-Aug 12am,147901.36
2018,29-Aug 1am,144697.23
2018,29-Aug 2am,142215.9
2018,29-Aug 3am,140925.18
2018,29-Aug 4am,141034.26
2018,29-Aug 5am,143523.69
2018,29-Aug 6am,147196.57
2018,29-Aug 7am,149592.37
2018,29-Aug 8am,148270.52
2018,29-Aug 9am,149234.16
2018,29-Aug 10am,150839.29
2018,29-Aug 11am,151694.69
2018,29-Aug 12pm,150672.98
2018,29-Aug 1pm,149565.61
2018,29-Aug 2pm,151011.93
2018,29-Aug 3pm,150670.79
2018,29-Aug 4pm,149677.91
2018,29-Aug 5pm,150134.5
2018,29-Aug 6pm,154934.47
2018,29-Aug 7pm,163752.19
2018,29-Aug 8pm,162461.53
2018,29-Aug 9pm,160039.26
2018,29-Aug 10pm,157175.64
2018,29-Aug 11pm,153059.82
2018,30-Aug 12am,148976.87
2018,30-Aug 1am,146058.65
2018,30-Aug 2am,144098.63
2018,30-Aug 3am,142633.58
2018,30-Aug 4am,142868.48
2018,30-Aug 5am,145012.95
2018,30-Aug 6am,148564.47
2018,30-Aug 7am,150579.42
2018,30-Aug 8am,150118.42
2018,30-Aug 9am,151956.74
2018,30-Aug 10am,153680.56
2018,30-Aug 11am,153921.66
2018,30-Aug 12pm,154087.82
2018,30-Aug 1pm,153199.13
2018,30-Aug 2pm,154813.96
2018,30-Aug 3pm,154751.63
2018,30-Aug 4pm,152369.4
2018,30-Aug 5pm,152389.88
2018,30-Aug 6pm,156140.19
2018,30-Aug 7pm,164873.37
2018,30-Aug 8pm,164206.54
2018,30-Aug 9pm,162487.4
2018,30-Aug 10pm,159756.66
2018,30-Aug 11pm,155694.69
2018,31-Aug 12am,153315.45
2018,31-Aug 1am,151344.21
2018,31-Aug 2am,149450.93
2018,31-Aug 3am,148398.95
2018,31-Aug 4am,148671.6
2018,31-Aug 5am,148196.39
2018,31-Aug 6am,147878.67
2018,31-Aug 7am,151578.35
2018,31-Aug 8am,152174.64
2018,31-Aug 9am,153749.88
2018,31-Aug 10am,155859.73
2018,31-Aug 11am,155409.87
2018,31-Aug 12pm,155239.42
2018,31-Aug 1pm,153052.76
2018,31-Aug 2pm,153067.16
2018,31-Aug 3pm,154350.8
2018,31-Aug 4pm,152475.63
2018,31-Aug 5pm,151753.17
2018,31-Aug 6pm,156073.61
2018,31-Aug 7pm,164156.88
2018,31-Aug 8pm,164346.47
2018,31-Aug 9pm,161691.05
2018,31-Aug 10pm,157762.87
2018,31-Aug 11pm,153303.47
2018,01-Sep 12am,149713.21
2018,01-Sep 1am,146237.73
2018,01-Sep 2am,142487.69
2018,01-Sep 3am,140279.91
2018,01-Sep 4am,140000.28
2018,01-Sep 5am,142077.27
2018,01-Sep 6am,144768.65
2018,01-Sep 7am,146425.47
2018,01-Sep 8am,146605.39
2018,01-Sep 9am,147914.58
2018,01-Sep 10am,150007.48
2018,01-Sep 11am,150186.86
2018,01-Sep 12pm,149466.03
2018,01-Sep 1pm,147719.87
2018,01-Sep 2pm,148433.53
2018,01-Sep 3pm,150473.61
2018,01-Sep 4pm,149941.28
2018,01-Sep 5pm,149933.08
2018,01-Sep 6pm,153372.16
2018,01-Sep 7pm,162397.6
2018,01-Sep 8pm,160745.66
2018,01-Sep 9pm,157468.79
2018,01-Sep 10pm,154971.96
